,gvkey,pred_vol,year,month
1479,1487,0.020385903159267867,2016,5
1480,1487,0.020305235554139503,2017,5
1481,1487,0.01933891742763093,2018,5
1482,1487,0.021606757150147603,2019,5
1483,1487,0.05070077415582527,2020,5
1484,1487,0.026972059617315098,2011,6
1485,1487,0.02815788817838914,2012,6
1486,1487,0.026946366174310035,2013,6
1487,1487,0.02102739482991969,2014,6
1488,1487,0.021011646121312646,2015,6
1489,1487,0.020631592059487096,2016,6
1490,1487,0.01985078542068756,2017,6
1491,1487,0.021311470195759886,2018,6
1492,1487,0.020268658071021867,2019,6
1493,1487,0.03610823690970348,2020,6
1494,1487,0.022534231737514374,2011,7
1495,1487,0.028458547966840338,2012,7
1496,1487,0.024676029038135552,2013,7
1497,1487,0.020345168066063346,2014,7
1498,1487,0.0214040289325504,2015,7
1499,1487,0.03377143541515522,2016,7
1500,1487,0.019633354272767554,2017,7
1501,1487,0.019596295811295805,2018,7
1502,1487,0.019795249659726677,2019,7
1503,1487,0.03490299609437041,2020,7
1504,1487,0.023827860018127485,2011,8
1505,1487,0.025453627058531023,2012,8
1506,1487,0.021994914701523004,2013,8
1507,1487,0.022477160895112216,2014,8
1508,1487,0.02020968179104357,2015,8
1509,1487,0.01986807467532644,2016,8
1510,1487,0.01921962086220632,2017,8
1511,1487,0.01982032663267906,2018,8
1512,1487,0.019416038356331742,2019,8
1513,1487,0.02920271187667989,2020,8
1514,1487,0.03822297862854353,2011,9
1515,1487,0.022505513944247903,2012,9
1516,1487,0.021776778917002394,2013,9
1517,1487,0.020383318342867204,2014,9
1518,1487,0.028471921841233924,2015,9
1519,1487,0.019131314394891703,2016,9
1520,1487,0.018880509791846193,2017,9
1521,1487,0.019000873941119545,2018,9
1522,1487,0.020300355908210083,2019,9
1523,1487,0.02447074054574448,2020,9
1524,1598,0.01526422451354801,2011,1
1525,1598,0.020985772561428376,2012,1
1526,1598,0.01462247943277421,2013,1
1527,1598,0.013830712890072552,2014,1
1528,1598,0.01654866006660358,2015,1
1529,1598,0.01491433256265508,2016,1
1530,1598,0.015233002002231863,2017,1
1531,1598,0.012605805540834483,2018,1
1532,1598,0.02013119469877533,2019,1
1533,1598,0.3870162269269364,2020,1
1534,1598,0.02973710364735162,2011,10
1535,1598,0.015295822647905882,2012,10
1536,1598,0.014472001454082173,2013,10
1537,1598,0.015699915535635437,2014,10
1538,1598,0.01715081365681842,2015,10
1539,1598,0.014619823463203585,2016,10
1540,1598,0.013145408807917414,2017,10
1541,1598,0.013123715672151629,2018,10
1542,1598,0.014757472683356048,2019,10
1543,1598,0.017001368928840566,2020,10
1544,1598,0.02763267044985837,2011,11
1545,1598,0.017402129043254885,2012,11
1546,1598,0.016153247351538946,2013,11
1547,1598,0.01714788309782995,2014,11
1548,1598,0.017121755167038222,2015,11
1549,1598,0.013813638877848915,2016,11
1550,1598,0.013218502544683703,2017,11
1551,1598,0.017746984988737557,2018,11
1552,1598,0.01385521742882442,2019,11
1553,1598,0.019130482220790987,2020,11
1554,1598,0.027488685984289194,2011,12
1555,1598,0.016258336323252756,2012,12
1556,1598,0.014219897193386321,2013,12
1557,1598,0.016085134300171246,2014,12
1558,1598,0.015619296049787556,2015,12
1559,1598,0.01624376803577298,2016,12
1560,1598,0.013616873723435934,2017,12
1561,1598,0.017907118549248566,2018,12
1562,1598,0.013321232604201387,2019,12
1563,1598,0.016658106134852184,2020,12
1564,1598,0.018761543814830098,2011,2
1565,1598,0.017093440262276053,2012,2
1566,1598,0.01509768717038265,2013,2
1567,1598,0.015110449503920338,2014,2
1568,1598,0.01650570714695534,2015,2
1569,1598,0.016219975339068802,2016,2
1570,1598,0.0143226871927391,2017,2
1571,1598,0.012967106157707785,2018,2
1572,1598,0.016721539843472615,2019,2
1573,1598,0.013799136128567499,2020,2
1574,1598,0.017619682669994495,2011,3
1575,1598,0.01560043705681467,2012,3
1576,1598,0.015662182159584277,2013,3
1577,1598,0.014272913074038098,2014,3
1578,1598,0.014887494752308059,2015,3
1579,1598,0.015541390484181851,2016,3
1580,1598,0.013731958915325006,2017,3
1581,1598,0.016179078200829967,2018,3
1582,1598,0.01423222868469072,2019,3
1583,1598,0.01887653064233227,2020,3
1584,1598,0.016807593521976902,2011,4
1585,1598,0.014315571941071721,2012,4
1586,1598,0.014329199368612837,2013,4
1587,1598,0.014499812806673451,2014,4
1588,1598,0.015413465047221043,2015,4
1589,1598,0.014260384687257613,2016,4
1590,1598,0.013106496982714134,2017,4
1591,1598,0.016431441985239326,2018,4
1592,1598,0.014906396837152386,2019,4
1593,1598,0.05994052051826044,2020,4
1594,1598,0.01797120050578279,2011,5
1595,1598,0.015371576485070218,2012,5
1596,1598,0.01535172776773173,2013,5
1597,1598,0.014416371315444185,2014,5
1598,1598,0.0136528293770925,2015,5
1599,1598,0.021446714700125324,2016,5
1600,1598,0.014200840244026536,2017,5
1601,1598,0.016634851148335312,2018,5
1602,1598,0.013565460820507618,2019,5
1603,1598,0.0294692831606064,2020,5
1604,1598,0.017688635283192942,2011,6
1605,1598,0.015312257772622498,2012,6
1606,1598,0.0147122771860783,2013,6
1607,1598,0.013714047368960603,2014,6
1608,1598,0.01389757173034196,2015,6
1609,1598,0.015530790531890338,2016,6
1610,1598,0.013256295245518773,2017,6
1611,1598,0.01575716768119618,2018,6
1612,1598,0.014166133911551169,2019,6
1613,1598,0.021602830201787743,2020,6
1614,1598,0.017155762880151963,2011,7
1615,1598,0.01964548051746011,2012,7
1616,1598,0.0156983047724037,2013,7
1617,1598,0.013566899893758807,2014,7
1618,1598,0.014899884075204928,2015,7
1619,1598,0.01890541589069122,2016,7
1620,1598,0.013532819366266588,2017,7
1621,1598,0.013785743153189613,2018,7
1622,1598,0.01501512722072462,2019,7
1623,1598,0.020436087732689488,2020,7
1624,1598,0.017346438050605036,2011,8
1625,1598,0.020547064743296484,2012,8
1626,1598,0.01385846311825377,2013,8
1627,1598,0.015132492634504512,2014,8
1628,1598,0.01604246002985589,2015,8
1629,1598,0.015232707943906357,2016,8
1630,1598,0.012822643015893543,2017,8
1631,1598,0.015232358291821879,2018,8
1632,1598,0.01455278792409332,2019,8
1633,1598,0.015299198547325157,2020,8
1634,1598,0.028713913999015482,2011,9
1635,1598,0.015163503622357966,2012,9
1636,1598,0.015753418676592076,2013,9
1637,1598,0.014287873646324471,2014,9
1638,1598,0.018291237819031848,2015,9
1639,1598,0.0139420911186918,2016,9
1640,1598,0.013067384971753148,2017,9
1641,1598,0.013276492878689566,2018,9
1642,1598,0.015918201845685966,2019,9
1643,1598,0.012451400762660438,2020,9
1644,1602,0.01634152073706728,2011,1
1645,1602,0.017065791807003856,2012,1
1646,1602,0.014643160275607955,2013,1
1647,1602,0.013582197732255823,2014,1
1648,1602,0.020702932159479246,2015,1
1649,1602,0.017072367640198743,2016,1
1650,1602,0.01450216880332042,2017,1
1651,1602,0.01321137316679765,2018,1
1652,1602,0.021230439737051406,2019,1
1653,1602,0.0128198116767982,2020,1
1654,1602,0.01736354967000864,2011,10
1655,1602,0.01453175340909889,2012,10
1656,1602,0.0168313191505546,2013,10
1657,1602,0.015196212342725978,2014,10
1658,1602,0.024763446301499976,2015,10
1659,1602,0.016336624061117574,2016,10
1660,1602,0.014041645850177897,2017,10
1661,1602,0.014109483397315808,2018,10
1662,1602,0.014269817646072913,2019,10
1663,1602,0.017623624382164877,2020,10
1664,1602,0.019252471702788362,2011,11
1665,1602,0.016279632322980412,2012,11
1666,1602,0.016436844283499192,2013,11
1667,1602,0.02309128566546719,2014,11
1668,1602,0.019541110510920303,2015,11
1669,1602,0.031708947212629644,2016,11
1670,1602,0.014071644910108786,2017,11
1671,1602,0.01938534669967671,2018,11
1672,1602,0.014139283928120264,2019,11
1673,1602,0.018777016536180607,2020,11
1674,1602,0.019419558133367456,2011,12
1675,1602,0.014864388652077152,2012,12
1676,1602,0.015633256675616707,2013,12
1677,1602,0.01595225546891268,2014,12
1678,1602,0.016851703447749996,2015,12
1679,1602,0.018076530429840577,2016,12
1680,1602,0.01424434800192694,2017,12
1681,1602,0.01769423337522262,2018,12
1682,1602,0.01386859075478866,2019,12
1683,1602,0.016671611690644562,2020,12
1684,1602,0.015583890129840731,2011,2
1685,1602,0.01615267779657602,2012,2
1686,1602,0.016514236282674413,2013,2
1687,1602,0.019207520456978905,2014,2
1688,1602,0.01957784865338214,2015,2
1689,1602,0.021516657500643542,2016,2
1690,1602,0.016898833656420448,2017,2
1691,1602,0.019631687596707952,2018,2
1692,1602,0.019969238184873516,2019,2
1693,1602,0.020618253282493466,2020,2
1694,1602,0.017271789011337937,2011,3
1695,1602,0.015464907488774824,2012,3
1696,1602,0.017290134470269454,2013,3
1697,1602,0.016297125075125544,2014,3
1698,1602,0.01444759810172926,2015,3
1699,1602,0.019474988621772847,2016,3
1700,1602,0.014831973394751242,2017,3
1701,1602,0.017728197877957024,2018,3
1702,1602,0.01484820816510483,2019,3
1703,1602,0.023613355235005157,2020,3
1704,1602,0.015848462070497567,2011,4
1705,1602,0.014430034649993049,2012,4
1706,1602,0.018137537669906372,2013,4
1707,1602,0.01867318551139192,2014,4
1708,1602,0.02009625883212144,2015,4
1709,1602,0.015562806699980319,2016,4
1710,1602,0.016879439377070867,2017,4
1711,1602,0.020448681410510837,2018,4
1712,1602,0.015279759409723951,2019,4
1713,1602,0.04189037166336959,2020,4
1714,1602,0.01908298544078817,2011,5
1715,1602,0.016170237812385163,2012,5
1716,1602,0.02664869176389852,2013,5
1717,1602,0.020337181525003713,2014,5
1718,1602,0.017812386139986973,2015,5
1719,1602,0.014966502279296606,2016,5
1720,1602,0.014243512079667583,2017,5
1721,1602,0.016919676549670047,2018,5
1722,1602,0.015991214917743257,2019,5
1723,1602,0.023203110782823926,2020,5
1724,1602,0.015942504650946616,2011,6
1725,1602,0.014510424823947387,2012,6
1726,1602,0.02165316835938796,2013,6
1727,1602,0.014884219831754704,2014,6
1728,1602,0.016956869082790874,2015,6
1729,1602,0.015899778443281987,2016,6
1730,1602,0.014328836151430635,2017,6
1731,1602,0.015029638971680179,2018,6
1732,1602,0.014219423335705285,2019,6
1733,1602,0.01872063275931374,2020,6
1734,1602,0.015780467356830724,2011,7
1735,1602,0.017159915917209917,2012,7
1736,1602,0.02046947838745642,2013,7
1737,1602,0.014685521626913545,2014,7
1738,1602,0.01868723433985691,2015,7
1739,1602,0.018409448660945824,2016,7
1740,1602,0.015818389614622595,2017,7
1741,1602,0.01318172978026784,2018,7
1742,1602,0.014069056956184506,2019,7
1743,1602,0.01813989826572655,2020,7
1744,1602,0.016609864800643387,2011,8
1745,1602,0.021966679312085385,2012,8
1746,1602,0.019779883031182787,2013,8
1747,1602,0.02126874075570374,2014,8
1748,1602,0.022361126984121352,2015,8
1749,1602,0.014807274945254034,2016,8
1750,1602,0.016084357780694614,2017,8
1751,1602,0.016060021928622204,2018,8
1752,1602,0.020944090075506006,2019,8
1753,1602,0.01766785620433738,2020,8
1754,1602,0.018324460623517877,2011,9
1755,1602,0.014424567858162575,2012,9
1756,1602,0.024940138331613158,2013,9
1757,1602,0.015695008305645644,2014,9
1758,1602,0.026259294952998478,2015,9
1759,1602,0.013987656122793547,2016,9
1760,1602,0.015438320828380269,2017,9
1761,1602,0.012706258300538361,2018,9
1762,1602,0.018889429583764567,2019,9
1763,1602,0.018014169026471516,2020,9
1764,1632,0.016478727195994233,2011,1
1765,1632,0.023902680811992618,2012,1
1766,1632,0.019512422172749826,2013,1
1767,1632,0.01865499039578061,2014,1
1768,1632,0.019512141092150805,2015,1
1769,1632,0.02094136802448307,2016,1
1770,1632,0.01951087645391667,2017,1
1771,1632,0.017402971831599008,2018,1
1772,1632,0.024367185194144072,2019,1
1773,1632,0.017731835776365626,2020,1
1774,1632,0.027181060457955784,2011,10
1775,1632,0.02117994109439176,2012,10
1776,1632,0.019063076078251837,2013,10
1777,1632,0.01867006089741122,2014,10
1778,1632,0.02616158703832083,2015,10
1779,1632,0.019676859747526015,2016,10
1780,1632,0.01901592872973985,2017,10
1781,1632,0.01976286152489497,2018,10
1782,1632,0.020236466223562635,2019,10
1783,1632,0.02010591613521661,2020,10
1784,1632,0.02623910839803459,2011,11
1785,1632,0.020123938599635627,2012,11
1786,1632,0.021457639665163546,2013,11
1787,1632,0.025964359175000274,2014,11
1788,1632,0.02530597953053784,2015,11
1789,1632,0.019071762971921154,2016,11
1790,1632,0.017253633157768747,2017,11
1791,1632,0.02418950283943528,2018,11
1792,1632,0.021894638613139974,2019,11
1793,1632,0.021055918407896626,2020,11
1794,1632,0.02820575760203512,2011,12
1795,1632,0.019839429175256027,2012,12
1796,1632,0.020577457615185653,2013,12
1797,1632,0.02380388910164968,2014,12
1798,1632,0.02694654810073926,2015,12
1799,1632,0.020482195520337497,2016,12
1800,1632,0.02041638557629631,2017,12
1801,1632,0.024438497455750774,2018,12
1802,1632,0.01981193363318468,2019,12
1803,1632,0.02038171083014467,2020,12
1804,1632,0.02193533078943888,2011,2
1805,1632,0.021820536198728025,2012,2
1806,1632,0.01928821838379721,2013,2
1807,1632,0.019938636125029108,2014,2
1808,1632,0.02029198441697971,2015,2
1809,1632,0.02313510103716861,2016,2
1810,1632,0.020410660269368528,2017,2
1811,1632,0.0210018269881957,2018,2
1812,1632,0.025591578590169892,2019,2
1813,1632,0.0224398482497918,2020,2
1814,1632,0.022120098081392738,2011,3
1815,1632,0.020987102099752946,2012,3
1816,1632,0.020638339322726525,2013,3
1817,1632,0.01852292787717042,2014,3
1818,1632,0.01978907986284814,2015,3
1819,1632,0.02217508532319344,2016,3
1820,1632,0.019910442966705556,2017,3
1821,1632,0.022301494718217133,2018,3
1822,1632,0.02008241353357044,2019,3
1823,1632,0.029357228473348155,2020,3
1824,1632,0.02137146228034011,2011,4
1825,1632,0.019692558239091232,2012,4
1826,1632,0.021434445515232124,2013,4
1827,1632,0.019491026018096002,2014,4
1828,1632,0.035102677282238065,2015,4
1829,1632,0.018713490168477773,2016,4
1830,1632,0.01729455192584617,2017,4
1831,1632,0.025329594962264616,2018,4
1832,1632,0.020170892512774558,2019,4
1833,1632,0.05865809366473609,2020,4
1834,1632,0.02287831891093566,2011,5
1835,1632,0.02107319495127745,2012,5
1836,1632,0.021263263240536803,2013,5
1837,1632,0.021920445989553963,2014,5
1838,1632,0.020841801745530544,2015,5
1839,1632,0.02155590958635794,2016,5
1840,1632,0.020246385760516277,2017,5
1841,1632,0.021743931232749644,2018,5
1842,1632,0.020080103223204443,2019,5
1843,1632,0.03584392835613865,2020,5
1844,1632,0.023598646918067918,2011,6
1845,1632,0.02135382758151223,2012,6
1846,1632,0.019375292255860297,2013,6
1847,1632,0.019330776103454943,2014,6
1848,1632,0.02144354957048432,2015,6
1849,1632,0.018949259999943388,2016,6
1850,1632,0.02031291461115317,2017,6
1851,1632,0.01901602331869476,2018,6
1852,1632,0.023243557171827207,2019,6
1853,1632,0.030988091554366787,2020,6
1854,1632,0.0222412376004574,2011,7
1855,1632,0.023635705435390994,2012,7
1856,1632,0.021923733507527656,2013,7
1857,1632,0.019196035338769117,2014,7
1858,1632,0.020578297261479583,2015,7
1859,1632,0.027037416666538243,2016,7
1860,1632,0.021539946610890197,2017,7
1861,1632,0.018578195104297222,2018,7
1862,1632,0.022226455367012937,2019,7
1863,1632,0.024757055009174106,2020,7
1864,1632,0.02623302515333777,2011,8
1865,1632,0.0229455631782098,2012,8
1866,1632,0.01930629077882035,2013,8
1867,1632,0.022115871267141204,2014,8
1868,1632,0.022614026410088726,2015,8
1869,1632,0.02138709891500013,2016,8
1870,1632,0.019388673295868207,2017,8
1871,1632,0.018838132003765776,2018,8
1872,1632,0.022034464739667182,2019,8
1873,1632,0.021553076236075795,2020,8
1874,1632,0.02533029806378125,2011,9
1875,1632,0.018874106461945216,2012,9
1876,1632,0.01966677782454462,2013,9
1877,1632,0.01945857382333287,2014,9
1878,1632,0.03272628912663334,2015,9
1879,1632,0.017930126284313466,2016,9
1880,1632,0.022699405278553002,2017,9
1881,1632,0.018545810989632077,2018,9
1882,1632,0.02168349718103609,2019,9
1883,1632,0.019517767241547843,2020,9
1884,1678,0.015392001169438625,2011,1
1885,1678,0.023026105836636813,2012,1
1886,1678,0.017755378796029,2013,1
1887,1678,0.014423553818733606,2014,1
1888,1678,0.0250427075213524,2015,1
1889,1678,0.02582781548314876,2016,1
1890,1678,0.018089017386248487,2017,1
1891,1678,0.020625916429856603,2018,1
1892,1678,0.030016700113674816,2019,1
1893,1678,0.038325802572903064,2020,1
1894,1678,0.03035033458668635,2011,10
1895,1678,0.01785787008043019,2012,10
1896,1678,0.016703135607736494,2013,10
1897,1678,0.01601780531023279,2014,10
1898,1678,0.03249536750201341,2015,10
1899,1678,0.027653476488585696,2016,10
1900,1678,0.019616685847419886,2017,10
1901,1678,0.018538908555650803,2018,10
1902,1678,0.03393272500237723,2019,10
1903,1678,0.047109592248481436,2020,10
1904,1678,0.03220156902418029,2011,11
1905,1678,0.017600098755134193,2012,11
1906,1678,0.016132055045777645,2013,11
1907,1678,0.022932897537679013,2014,11
1908,1678,0.024351590297144867,2015,11
1909,1678,0.01940237221627932,2016,11
1910,1678,0.020449931889512843,2017,11
1911,1678,0.025579052069259815,2018,11
1912,1678,0.02593392951328433,2019,11
1913,1678,0.04220039454791863,2020,11
1914,1678,0.03431420988453617,2011,12
1915,1678,0.017020937106986794,2012,12
1916,1678,0.015822241729076616,2013,12
1917,1678,0.039974919409777196,2014,12
1918,1678,0.02700793990999347,2015,12
1919,1678,0.03225283745361831,2016,12
1920,1678,0.021425735693319844,2017,12
1921,1678,0.02406394551365612,2018,12
1922,1678,0.025540652003461162,2019,12
1923,1678,0.05142730836291693,2020,12
1924,1678,0.02362581995235409,2011,2
1925,1678,0.018534573100020404,2012,2
1926,1678,0.016520261881446643,2013,2
1927,1678,0.01654689349124259,2014,2
1928,1678,0.026502689039336922,2015,2
1929,1678,0.0376333794655755,2016,2
1930,1678,0.018259555537335857,2017,2
1931,1678,0.02394659408811726,2018,2
1932,1678,0.02081987410852277,2019,2
1933,1678,0.033507626783041186,2020,2
1934,1678,0.020108159710836834,2011,3
1935,1678,0.01687197110864374,2012,3
1936,1678,0.020476409597387914,2013,3
1937,1678,0.016516813943891928,2014,3
1938,1678,0.020582308157515015,2015,3
1939,1678,0.036024196413976084,2016,3
1940,1678,0.019114886072514724,2017,3
1941,1678,0.027795483531716167,2018,3
1942,1678,0.018988736009489814,2019,3
1943,1678,0.028703159471325863,2020,3
1944,1678,0.01973996453897524,2011,4
1945,1678,0.01908607607655382,2012,4
1946,1678,0.017049744066327584,2013,4
1947,1678,0.015143022910143895,2014,4
1948,1678,0.01917122223293971,2015,4
1949,1678,0.027120222642715824,2016,4
1950,1678,0.02044220350672907,2017,4
1951,1678,0.02136097911078583,2018,4
1952,1678,0.02047450098234852,2019,4
1953,1678,0.14163301757241026,2020,4
1954,1678,0.01851430077894743,2011,5
1955,1678,0.01808707222903093,2012,5
1956,1678,0.017810038027625166,2013,5
1957,1678,0.015653405228195406,2014,5
1958,1678,0.019853220141830896,2015,5
1959,1678,0.02633159246807458,2016,5
1960,1678,0.021416720315933273,2017,5
1961,1678,0.019342705930848265,2018,5
1962,1678,0.023968480249163596,2019,5
1963,1678,0.08295867525461095,2020,5
1964,1678,0.016995925982422964,2011,6
1965,1678,0.01981024746846704,2012,6
1966,1678,0.020338907296115982,2013,6
1967,1678,0.014841235990115033,2014,6
1968,1678,0.018003166388166278,2015,6
1969,1678,0.020587837318537017,2016,6
1970,1678,0.02062746514193681,2017,6
1971,1678,0.02572352915874788,2018,6
1972,1678,0.02550566407682811,2019,6
1973,1678,0.05414136840464298,2020,6
1974,1678,0.016804075398545438,2011,7
1975,1678,0.020708222429520026,2012,7
1976,1678,0.01784871907805355,2013,7
1977,1678,0.015754137984553888,2014,7
1978,1678,0.01810530685637878,2015,7
1979,1678,0.029565715787039558,2016,7
1980,1678,0.020831790609546746,2017,7
1981,1678,0.0267653231590714,2018,7
1982,1678,0.0224548162479071,2019,7
1983,1678,0.04782431865218212,2020,7
1984,1678,0.016613048826279536,2011,8
1985,1678,0.020150953154714,2012,8
1986,1678,0.016237917186186612,2013,8
1987,1678,0.0170426356110617,2014,8
1988,1678,0.023852663822486818,2015,8
1989,1678,0.02083254039070691,2016,8
1990,1678,0.021032764295570935,2017,8
1991,1678,0.01921344637849052,2018,8
1992,1678,0.023875403851891366,2019,8
1993,1678,0.055598767971961394,2020,8
1994,1678,0.025651277699542525,2011,9
1995,1678,0.015950113017253447,2012,9
1996,1678,0.030266606185695814,2013,9
1997,1678,0.015391341103113172,2014,9
1998,1678,0.03577973621771859,2015,9
1999,1678,0.023700136628097234,2016,9
2000,1678,0.02029770799868793,2017,9
2001,1678,0.020018530888838183,2018,9
2002,1678,0.026586566156613756,2019,9
2003,1678,0.030428987589374148,2020,9
2004,1690,0.019309558513855254,2011,1
2005,1690,0.02059285798523362,2012,1
2006,1690,0.025880266429776,2013,1
2007,1690,0.020777629912044945,2014,1
2008,1690,0.0195691198064706,2015,1
2009,1690,0.021431206955721076,2016,1
2010,1690,0.017462534180353092,2017,1
2011,1690,0.018739855668499436,2018,1
2012,1690,0.028626186812577246,2019,1
2013,1690,0.0176182575755947,2020,1
2014,1690,0.02302280132721431,2011,10
2015,1690,0.02267895500238051,2012,10
2016,1690,0.02455995769009243,2013,10
2017,1690,0.02114382323208282,2014,10
2018,1690,0.023172782820290783,2015,10
2019,1690,0.02011930723980137,2016,10
2020,1690,0.018871564708456332,2017,10
2021,1690,0.019491738495198866,2018,10
2022,1690,0.019684497321054675,2019,10
2023,1690,0.0276749484683761,2020,10
2024,1690,0.024646102753830695,2011,11
2025,1690,0.024933045580208646,2012,11
2026,1690,0.020802553929746222,2013,11
2027,1690,0.01743608176650996,2014,11
2028,1690,0.023308066200352185,2015,11
2029,1690,0.01864568123109018,2016,11
2030,1690,0.020495848592429866,2017,11
2031,1690,0.02334009323848027,2018,11
2032,1690,0.019440330501305784,2019,11
2033,1690,0.030927330146651846,2020,11
2034,1690,0.02471427291494301,2011,12
2035,1690,0.024984743344689374,2012,12
2036,1690,0.020653935402703466,2013,12
2037,1690,0.016209758564743423,2014,12
2038,1690,0.020789499097555786,2015,12
2039,1690,0.018993599172453062,2016,12
2040,1690,0.019217075740080747,2017,12
2041,1690,0.026286666622172983,2018,12
2042,1690,0.017794671487086616,2019,12
2043,1690,0.021593759620442535,2020,12
2044,1690,0.023193210213336143,2011,2
2045,1690,0.023804599345504638,2012,2
2046,1690,0.03653878328858976,2013,2
2047,1690,0.028442796701634777,2014,2
2048,1690,0.027620465333935956,2015,2
2049,1690,0.030493741980937662,2016,2
2050,1690,0.016916846166189676,2017,2
2051,1690,0.018668750980124375,2018,2
2052,1690,0.028436545241346707,2019,2
2053,1690,0.024026004552085686,2020,2
2054,1690,0.022825038692285887,2011,3
2055,1690,0.021510841875245566,2012,3
2056,1690,0.023321199583211837,2013,3
2057,1690,0.020902200841059777,2014,3
2058,1690,0.021949370461048844,2015,3
2059,1690,0.02118455161840173,2016,3
2060,1690,0.018068186069057596,2017,3
2061,1690,0.021234580960580045,2018,3
2062,1690,0.01875278645961714,2019,3
2063,1690,0.0303334266565331,2020,3
2064,1690,0.02199039108338003,2011,4
2065,1690,0.0216673314000594,2012,4
2066,1690,0.022671538023778547,2013,4
2067,1690,0.018723809644915955,2014,4
2068,1690,0.019897664375977592,2015,4
2069,1690,0.019505167813391698,2016,4
2070,1690,0.01748735783960877,2017,4
2071,1690,0.02330794979850274,2018,4
2072,1690,0.019637733357711407,2019,4
2073,1690,0.047342998677835396,2020,4
2074,1690,0.021015604179933037,2011,5
2075,1690,0.0328206199043999,2012,5
2076,1690,0.025598736652065825,2013,5
2077,1690,0.026990125178347306,2014,5
2078,1690,0.021505988700824707,2015,5
2079,1690,0.02700315149156095,2016,5
2080,1690,0.01746377028958159,2017,5
2081,1690,0.021515770114880005,2018,5
2082,1690,0.0184763977205318,2019,5
2083,1690,0.027841991667264036,2020,5
2084,1690,0.021980930785155988,2011,6
2085,1690,0.024202109313820053,2012,6
2086,1690,0.020729614082273695,2013,6
2087,1690,0.01984468982588829,2014,6
2088,1690,0.020720147200249325,2015,6
2089,1690,0.020278456997065094,2016,6
2090,1690,0.018519605091018347,2017,6
2091,1690,0.017873507929734602,2018,6
2092,1690,0.02181798455403248,2019,6
2093,1690,0.019010284298003256,2020,6
2094,1690,0.021977298514603654,2011,7
2095,1690,0.021611102746152543,2012,7
2096,1690,0.02123733098279365,2013,7
2097,1690,0.018958931692189065,2014,7
2098,1690,0.019089790226953538,2015,7
2099,1690,0.020091055223656125,2016,7
2100,1690,0.019603776421904022,2017,7
2101,1690,0.017716669578461436,2018,7
2102,1690,0.019356382550842124,2019,7
2103,1690,0.02278023664974053,2020,7
2104,1690,0.022336462683634387,2011,8
2105,1690,0.023710092329235447,2012,8
2106,1690,0.02220366267901844,2013,8
2107,1690,0.02092619229122976,2014,8
2108,1690,0.02088613689234355,2015,8
2109,1690,0.024098547674081934,2016,8
2110,1690,0.01849301630816112,2017,8
2111,1690,0.017982520498480207,2018,8
2112,1690,0.0185994538042971,2019,8
2113,1690,0.03534044560044617,2020,8
2114,1690,0.026008938024126575,2011,9
2115,1690,0.020295795519995604,2012,9
2116,1690,0.021260817246757,2013,9
2117,1690,0.01498375946213258,2014,9
2118,1690,0.02849062335308968,2015,9
2119,1690,0.01806554468489408,2016,9
2120,1690,0.018314608922933625,2017,9
2121,1690,0.01783579782938028,2018,9
2122,1690,0.022569963447024013,2019,9
2123,1690,0.02438374165592428,2020,9
2124,1704,0.01995205879101202,2011,1
2125,1704,0.025503164509527047,2012,1
2126,1704,0.019713712897130167,2013,1
2127,1704,0.019535202657181287,2014,1
2128,1704,0.020316035538460744,2015,1
2129,1704,0.02060534039106316,2016,1
2130,1704,0.02028934202974557,2017,1
2131,1704,0.021622252646840697,2018,1
2132,1704,0.03065964464118607,2019,1
2133,1704,0.01945422466054243,2020,1
2134,1704,0.027924721083997375,2011,10
2135,1704,0.020824094332333034,2012,10
2136,1704,0.02774385948512634,2013,10
2137,1704,0.02113510062102543,2014,10
2138,1704,0.022634967919731467,2015,10
2139,1704,0.020045599208281292,2016,10
2140,1704,0.02816443437451503,2017,10
2141,1704,0.01972954416714888,2018,10
2142,1704,0.024314299782495143,2019,10
2143,1704,0.022523451414833466,2020,10
2144,1704,0.028328883123900576,2011,11
2145,1704,0.020086975168714962,2012,11
2146,1704,0.021595499531152317,2013,11
2147,1704,0.02395019283517578,2014,11
2148,1704,0.019822209765815717,2015,11
2149,1704,0.01944025156607756,2016,11
2150,1704,0.019609255589183,2017,11
2151,1704,0.028706995994837545,2018,11
2152,1704,0.028270462500638367,2019,11
2153,1704,0.02296833690104706,2020,11
2154,1704,0.0324947123903772,2011,12
2155,1704,0.02181767402818183,2012,12
2156,1704,0.02080691963655132,2013,12
2157,1704,0.020621325016946548,2014,12
2158,1704,0.020152685361329078,2015,12
2159,1704,0.019754546191651564,2016,12
2160,1704,0.029954794274039007,2017,12
2161,1704,0.025881910976384138,2018,12
2162,1704,0.028250103244649095,2019,12
2163,1704,0.026594086834209114,2020,12
2164,1704,0.025529432962140407,2011,2
2165,1704,0.022631105805947706,2012,2
2166,1704,0.02051780228304961,2013,2
2167,1704,0.019643004647429765,2014,2
2168,1704,0.023826694450155117,2015,2
2169,1704,0.029241706516549268,2016,2
2170,1704,0.02034105131061452,2017,2
2171,1704,0.024693597081877426,2018,2
2172,1704,0.0336550309056931,2019,2
2173,1704,0.02477343653784708,2020,2
2174,1704,0.024854267414181657,2011,3
2175,1704,0.022424925255778955,2012,3
2176,1704,0.023127874956424335,2013,3
2177,1704,0.020269731127965165,2014,3
