"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.89115,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.87389,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.88145,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.92036,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.1151,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.3477,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.6046,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.8452,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.9651,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.0801,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.2367,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.399,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.4439,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.49,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.6325,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.9308,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-08",102.1649,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-09",102.3655,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-10",102.4958,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-11",102.4876,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.5506,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.5719,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.5093,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.4045,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-04",102.1578,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.0387,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.9517,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.8257,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.5832,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.4011,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.5304,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.8695,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.1726,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.2867,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.2033,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-03",102.0285,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.8136,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.4921,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.2472,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.2417,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.2529,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.288,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.217,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.0428,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.9545,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.8763,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.6906,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.4012,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.2851,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.5896,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.7857,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.7859,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.8335,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.774,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.4647,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.93586,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.53056,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.33401,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.29127,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.23457,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.12914,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.99445,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.67142,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.44761,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.3991,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.20825,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.669,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.24988,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.90768,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.59121,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.26196,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.05841,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.99927,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.00097,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.22438,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.31184,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",96.41563,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.61992,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",96.80308,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",96.80568,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",96.83936,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.12901,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.40539,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.63047,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",97.87343,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.10238,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.31367,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.35364,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.01186,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.42105,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",96.77287,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",96.29968,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",95.99234,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",95.95489,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",96.23824,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",96.74224,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",96.94933,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",96.89227,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",96.77795,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",96.72296,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.83411,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.09425,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.48792,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.48749,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.13129,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",96.92254,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",96.95061,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.09972,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.19006,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.26852,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.48457,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.84254,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.91799,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.68394,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.55381,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.56659,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.50008,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.50096,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.33929,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.10116,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.92753,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.9647,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.18269,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",97.40572,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.80479,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.35319,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.79963,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.20256,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.75441,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.0065,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.0764,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.97349,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.84977,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.59567,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.58965,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.88639,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1891,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4662,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.632,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.9625,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.4399,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.7768,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.9879,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.1037,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.1795,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.2472,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.2564,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.1588,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.1699,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.359,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.7058,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",103.0465,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.2348,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.2068,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",103.0469,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.8126,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.7452,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.7935,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.698,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.4336,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.3217,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.2794,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.2196,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.1096,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.0143,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.9863,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.0258,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.2438,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.4842,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.6478,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.7553,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.8694,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.9528,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.9235,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.9267,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.9411,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.9617,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.0194,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.1602,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.2525,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.3027,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.2952,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2103,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.1496,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.0492,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.9429,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.7248,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.4751,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.12,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.6985,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.396,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.323,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4621,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.7073,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.6404,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1656,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6096,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.2838,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.295,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.6181,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.8986,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.0938,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.9216,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.0375,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.71416,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.15062,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.22581,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.50202,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.67413,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.83478,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.14996,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.66462,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.055,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.2139,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.6719,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.3223,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.9948,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.279,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.222,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.1968,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.2993,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.2381,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.9597,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.5402,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.0917,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.6234,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.7291,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.52894,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.8197,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.8133,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.2125,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-06",101.6216,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-07",101.9068,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-08",102.1285,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-09",102.2878,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-10",102.1978,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-11",102.2574,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-12",102.2039,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-01",102.0799,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.8824,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.718,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.5026,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.4059,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.3512,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.1431,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.2071,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.3351,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.3062,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.0383,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.866,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.7509,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-02",100.8892,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.2365,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.462,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.317,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.218,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.9921,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.6292,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.29,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.2959,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.4105,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.5805,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.696,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.8258,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.0387,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.2746,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.0687,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-06",100.6223,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-07",100.884,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.0728,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.184,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.2411,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.2469,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.3434,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.6512,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.7994,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-03",101.4887,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-04",101.2453,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.1764,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-06",101.1205,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.0578,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.887,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.7674,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.9476,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.2009,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.2052,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.1913,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.0988,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.026,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8552,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.4814,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.3875,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.1516,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.1273,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.2802,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.3051,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.2511,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.1233,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.74969,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.15868,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",98.76544,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",98.75011,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.13998,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.63826,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.85621,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.96565,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.95232,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.91071,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.244,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.3374,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.0903,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.97943,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.99879,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.0819,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.1759,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.158,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.86613,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.73906,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.83283,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.979,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.87752,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.69698,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.58515,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.69406,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.1051,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.5959,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.0999,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.0911,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.9468,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.0536,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.4858,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.9915,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.9961,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.1492,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.4227,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.7047,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.8673,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-04",103.0451,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.8505,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-06",102.2839,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.7735,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.4663,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.0545,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.5487,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.0061,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.1915,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.8495,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.1718,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.0997,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.156,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.5851,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-06",102.0785,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-07",102.2167,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.0331,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.8448,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.7213,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.6407,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.5829,
